timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1622924477786,738,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,6899,2002,6,6,null,0,2,0
1622924477786,251,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-1,text,true,,735,665,6,6,http://localhost:8090/WebTours/welcome.pl?page=search,251,0,0
1622924478038,239,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1729,668,6,6,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,239,0,0
1622924478278,248,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-1,text,true,,4435,669,6,6,http://localhost:8090/WebTours/reservations.pl?page=welcome,248,0,0
1622924477786,738,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-3,,true,,6899,2005,6,6,null,0,2,0
1622924477786,738,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-4,,true,,6899,2002,6,6,null,0,2,0
1622924477786,738,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,6899,2005,6,6,null,0,2,0
1622924477786,251,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-3,text,true,,735,666,6,6,http://localhost:8090/WebTours/welcome.pl?page=search,251,0,0
1622924477786,251,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-4,text,true,,735,665,6,6,http://localhost:8090/WebTours/welcome.pl?page=search,251,0,0
1622924477786,251,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-2,text,true,,735,666,6,6,http://localhost:8090/WebTours/welcome.pl?page=search,251,0,0
1622924478038,239,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-3,text,true,,1729,669,6,6,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,239,0,0
1622924478038,239,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-4,text,true,,1729,668,6,6,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,239,0,0
1622924478278,248,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-3,text,true,,4435,670,6,6,http://localhost:8090/WebTours/reservations.pl?page=welcome,248,0,0
1622924478278,248,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-4,text,true,,4435,669,6,6,http://localhost:8090/WebTours/reservations.pl?page=welcome,248,0,0
1622924478038,239,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-2,text,true,,1729,669,6,6,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,239,0,0
1622924478278,248,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-2,text,true,,4435,670,6,6,http://localhost:8090/WebTours/reservations.pl?page=welcome,248,0,0
1622924478278,668,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-6,,true,,6899,2005,6,6,null,0,2,0
1622924478278,248,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-6,text,true,,735,666,6,6,http://localhost:8090/WebTours/welcome.pl?page=search,248,0,0
1622924478526,215,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-6,text,true,,1729,669,6,6,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,215,0,0
1622924478742,205,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-6,text,true,,4435,670,6,6,http://localhost:8090/WebTours/reservations.pl?page=welcome,205,0,0
1622924478038,229,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-5,,true,,2611,1006,6,6,null,0,2007,0
1622924480045,229,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-5,text,true,,2611,1006,6,6,http://localhost:8090/WebTours/reservations.pl,229,0,0
1622924480274,105,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-5,,true,,453428,312,6,6,null,0,0,19
1622924480274,105,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-5,text,true,,453428,312,6,6,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,39,0,19
1622924478526,261,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,2622,1014,6,6,null,0,2007,0
1622924478526,261,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-3,,true,,2628,1015,6,6,null,0,2007,0
1622924478526,261,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,2606,1003,6,6,null,0,2007,0
1622924480532,261,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-1,text,true,,2622,1014,6,6,http://localhost:8090/WebTours/reservations.pl,261,0,0
1622924480532,261,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-3,text,true,,2628,1015,6,6,http://localhost:8090/WebTours/reservations.pl,261,0,0
1622924480532,261,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-2,text,true,,2606,1003,6,6,http://localhost:8090/WebTours/reservations.pl,261,0,0
1622924478526,261,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-4,,true,,2628,1014,6,6,null,0,2007,0
1622924480379,415,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-5,text,true,,5686,899,6,6,http://localhost:8090/WebTours/reservations.pl,414,0,0
1622924480532,261,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-4,text,true,,2628,1014,6,6,http://localhost:8090/WebTours/reservations.pl,261,0,0
1622924480793,1,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-5,text,true,,2592,0,6,6,null,0,0,0
1622924480379,415,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-5,,true,,5686,899,6,6,null,414,0,0
1622924480794,159,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-3,,true,,453428,312,6,6,null,0,0,19
1622924480794,159,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-3,text,true,,453428,312,6,6,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,41,0,19
1622924480794,226,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,453428,312,6,6,null,0,0,18
1622924480794,226,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-2,text,true,,453428,312,6,6,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,38,0,18
1622924480794,237,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 1",jp@gc - OrderTicket 1-5,,false,,2793,1075,6,6,null,0,0,0
1622924480794,237,PaymentDetailsContinue-119,200,Ok,jp@gc - OrderTicket 1-5,text,false,Test failed: text expected to contain /  <b> $2325 </b>/,2793,1075,6,6,http://localhost:8090/WebTours/reservations.pl,237,0,0
1622924480794,239,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,453428,312,6,6,null,0,0,25
1622924480794,239,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-1,text,true,,453428,312,6,6,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,52,0,25
1622924480794,242,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-4,,true,,453428,312,6,6,null,0,0,25
1622924480794,242,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-4,text,true,,453428,312,6,6,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,52,0,25
1622924478948,331,FindFlightContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-6,,true,,2611,1007,6,6,null,0,2014,0
1622924480962,331,FindFlightContinue-98,200,Ok,jp@gc - OrderTicket 1-6,text,true,,2611,1007,6,6,http://localhost:8090/WebTours/reservations.pl,331,0,0
1622924481036,257,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-4,text,true,,5556,896,6,6,http://localhost:8090/WebTours/reservations.pl,257,0,0
1622924481020,273,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-2,text,true,,5615,897,6,6,http://localhost:8090/WebTours/reservations.pl,273,0,0
1622924481293,0,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-4,text,true,,2600,0,6,6,null,0,0,0
1622924481293,0,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-2,text,true,,2591,0,6,6,null,0,0,0
1622924480953,340,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-3,text,true,,5624,897,6,6,http://localhost:8090/WebTours/reservations.pl,340,0,0
1622924481033,260,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-1,text,true,,5687,895,6,6,http://localhost:8090/WebTours/reservations.pl,260,0,0
1622924481293,0,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-3,text,true,,2601,0,6,6,null,0,0,0
1622924481293,0,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-1,text,true,,2598,0,6,6,null,0,0,0
1622924481036,257,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-4,,true,,5556,896,6,6,null,257,0,0
1622924481020,273,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,5615,897,6,6,null,273,0,0
1622924481033,260,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,5687,895,6,6,null,260,0,0
1622924480953,340,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-3,,true,,5624,897,6,6,null,340,0,0
1622924481293,105,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-6,,true,,453428,312,6,6,null,0,1,18
1622924481294,105,RndOrderContinue-106,200,OK,jp@gc - OrderTicket 1-6,text,true,,453428,312,6,6,http://ciscobinary.openh264.org/openh264-win64-2e1774ab6dc6c43debb0b5b628bdf122a391d521.zip,38,0,18
1622924481031,605,OpenPage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - OrderTicket 1-5,,true,,4017,1140,6,6,null,0,1,1
1622924481031,262,OpenPage-75,200,Ok,jp@gc - OrderTicket 1-5,text,true,,1016,618,6,6,http://localhost:8090/WebTours/welcome.pl?signOff=true,262,0,1
1622924481293,343,OpenPage-76,200,Ok,jp@gc - OrderTicket 1-5,text,true,,3001,522,6,6,http://localhost:8090/WebTours/nav.pl?in=home,343,0,0
1622924481399,238,RndOrderContinue-118,200,Ok,jp@gc - OrderTicket 1-6,text,true,,5733,900,6,6,http://localhost:8090/WebTours/reservations.pl,237,0,0
1622924481636,1,RndOrderContinue-118-0,200,OK,jp@gc - OrderTicket 1-6,text,true,,2639,0,6,6,null,0,0,0
1622924481399,238,RndOrderContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-6,,true,,5733,900,6,6,null,237,0,0
1622924481293,343,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 1",jp@gc - OrderTicket 1-3,,false,,2813,1073,6,6,null,0,1,0
1622924481293,343,PaymentDetailsContinue-119,200,Ok,jp@gc - OrderTicket 1-3,text,false,Test failed: text expected to contain /  <b> $202 </b>/,2813,1073,6,6,http://localhost:8090/WebTours/reservations.pl,343,0,0
1622924481293,343,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 1",jp@gc - OrderTicket 1-2,,false,,2789,1073,6,6,null,0,1,0
1622924481293,343,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - OrderTicket 1-4,,true,,2812,1072,6,6,null,0,1,0
1622924481293,343,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 1",jp@gc - OrderTicket 1-1,,false,,2818,1071,6,6,null,0,1,0
1622924481293,343,PaymentDetailsContinue-119,200,Ok,jp@gc - OrderTicket 1-2,text,false,Test failed: text expected to contain /  <b> $1492 </b>/,2789,1073,6,6,http://localhost:8090/WebTours/reservations.pl,343,0,0
1622924481293,343,PaymentDetailsContinue-119,200,Ok,jp@gc - OrderTicket 1-4,text,true,,2812,1072,6,6,http://localhost:8090/WebTours/reservations.pl,343,0,0
1622924481293,343,PaymentDetailsContinue-119,200,Ok,jp@gc - OrderTicket 1-1,text,false,Test failed: text expected to contain /  <b> $171 </b>/,2818,1071,6,6,http://localhost:8090/WebTours/reservations.pl,343,0,0
1622924481637,253,PaymentDetailsContinue,200,"Number of samples in transaction : 1, number of failing samples : 1",jp@gc - OrderTicket 1-6,,false,,2804,1076,6,6,null,0,0,0
1622924481637,253,PaymentDetailsContinue-119,200,Ok,jp@gc - OrderTicket 1-6,text,false,Test failed: text expected to contain /  <b> $2211 </b>/,2804,1076,6,6,http://localhost:8090/WebTours/reservations.pl,253,0,0
1622924481637,507,OpenPage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - OrderTicket 1-3,,true,,4015,1141,6,6,null,0,1,1
1622924481637,507,OpenPage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - OrderTicket 1-4,,true,,4017,1140,6,6,null,0,1,1
1622924481637,507,OpenPage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,4017,1141,6,6,null,0,1,1
1622924481637,507,OpenPage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,4017,1140,6,6,null,0,1,1
1622924481637,253,OpenPage-75,200,Ok,jp@gc - OrderTicket 1-4,text,true,,1016,618,6,6,http://localhost:8090/WebTours/welcome.pl?signOff=true,253,0,1
1622924481637,253,OpenPage-75,200,Ok,jp@gc - OrderTicket 1-3,text,true,,1016,619,6,6,http://localhost:8090/WebTours/welcome.pl?signOff=true,253,0,1
1622924481637,253,OpenPage-75,200,Ok,jp@gc - OrderTicket 1-2,text,true,,1016,619,6,6,http://localhost:8090/WebTours/welcome.pl?signOff=true,253,0,1
1622924481637,253,OpenPage-75,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1016,618,6,6,http://localhost:8090/WebTours/welcome.pl?signOff=true,253,0,1
1622924481891,254,OpenPage-76,200,Ok,jp@gc - OrderTicket 1-3,text,true,,2999,522,6,6,http://localhost:8090/WebTours/nav.pl?in=home,254,0,0
1622924481891,254,OpenPage-76,200,Ok,jp@gc - OrderTicket 1-4,text,true,,3001,522,6,6,http://localhost:8090/WebTours/nav.pl?in=home,254,0,0
1622924481891,254,OpenPage-76,200,Ok,jp@gc - OrderTicket 1-2,text,true,,3001,522,6,6,http://localhost:8090/WebTours/nav.pl?in=home,254,0,0
1622924481891,254,OpenPage-76,200,Ok,jp@gc - OrderTicket 1-1,text,true,,3001,522,6,6,http://localhost:8090/WebTours/nav.pl?in=home,254,0,0
1622924481637,789,ClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-5,,true,,3687,2035,6,6,null,0,0,0
1622924481891,535,OpenPage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - OrderTicket 1-6,,true,,4026,1141,6,6,null,0,0,0
1622924481637,253,ClickLogin-83,200,Ok,jp@gc - OrderTicket 1-5,text,true,,816,738,6,6,http://localhost:8090/WebTours/login.pl,253,0,0
1622924481891,254,OpenPage-75,200,Ok,jp@gc - OrderTicket 1-6,text,true,,1016,619,6,6,http://localhost:8090/WebTours/welcome.pl?signOff=true,253,0,0
1622924482145,281,OpenPage-76,200,Ok,jp@gc - OrderTicket 1-6,text,true,,3010,522,6,6,http://localhost:8090/WebTours/nav.pl?in=home,281,0,0
1622924481890,255,ClickLogin-85,200,Ok,jp@gc - OrderTicket 1-5,text,true,,1142,646,6,6,http://localhost:8090/WebTours/login.pl?intro=true,255,0,0
1622924482145,281,ClickLogin-84,200,Ok,jp@gc - OrderTicket 1-5,text,true,,1729,651,6,6,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,281,0,0
1622924482145,1010,ClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-4,,true,,3687,2035,6,6,null,0,1,0
1622924482145,1010,ClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,3687,2035,6,6,null,0,1,0
1622924482145,1010,ClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-3,,true,,3687,2035,6,6,null,0,1,0
1622924482145,1010,ClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,3687,2035,6,6,null,0,1,0
1622924482145,281,ClickLogin-83,200,Ok,jp@gc - OrderTicket 1-1,text,true,,816,738,6,6,http://localhost:8090/WebTours/login.pl,281,0,0
1622924482145,281,ClickLogin-83,200,Ok,jp@gc - OrderTicket 1-3,text,true,,816,738,6,6,http://localhost:8090/WebTours/login.pl,281,0,0
1622924482145,281,ClickLogin-83,200,Ok,jp@gc - OrderTicket 1-4,text,true,,816,738,6,6,http://localhost:8090/WebTours/login.pl,281,0,0
1622924482426,471,ClickLogin-85,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1142,646,6,6,http://localhost:8090/WebTours/login.pl?intro=true,471,0,0
1622924482426,471,ClickLogin-85,200,Ok,jp@gc - OrderTicket 1-3,text,true,,1142,646,6,6,http://localhost:8090/WebTours/login.pl?intro=true,471,0,0
1622924482145,281,ClickLogin-83,200,Ok,jp@gc - OrderTicket 1-2,text,true,,816,738,6,6,http://localhost:8090/WebTours/login.pl,281,0,0
1622924482426,471,ClickLogin-85,200,Ok,jp@gc - OrderTicket 1-4,text,true,,1142,646,6,6,http://localhost:8090/WebTours/login.pl?intro=true,471,0,0
1622924482898,258,ClickLogin-84,200,Ok,jp@gc - OrderTicket 1-1,text,true,,1729,651,6,6,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,258,0,0
1622924482898,258,ClickLogin-84,200,Ok,jp@gc - OrderTicket 1-3,text,true,,1729,651,6,6,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,258,0,0
1622924482898,258,ClickLogin-84,200,Ok,jp@gc - OrderTicket 1-4,text,true,,1729,651,6,6,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,258,0,0
1622924482426,471,ClickLogin-85,200,Ok,jp@gc - OrderTicket 1-2,text,true,,1142,646,6,6,http://localhost:8090/WebTours/login.pl?intro=true,471,0,0
1622924482898,258,ClickLogin-84,200,Ok,jp@gc - OrderTicket 1-2,text,true,,1729,651,6,6,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,258,0,0
1622924482426,1180,ClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-6,,true,,3687,2038,6,6,null,0,2,0
1622924482426,1180,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-5,,true,,6899,2002,6,6,null,0,2,0
1622924482426,471,ClickLogin-83,200,Ok,jp@gc - OrderTicket 1-6,text,true,,816,741,6,6,http://localhost:8090/WebTours/login.pl,471,0,0
1622924482426,471,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-5,text,true,,735,665,6,6,http://localhost:8090/WebTours/welcome.pl?page=search,471,0,0
1622924482898,258,ClickLogin-85,200,Ok,jp@gc - OrderTicket 1-6,text,true,,1142,646,6,6,http://localhost:8090/WebTours/login.pl?intro=true,258,0,0
1622924482898,258,FindFlight-90,200,Ok,jp@gc - OrderTicket 1-5,text,true,,1729,668,6,6,http://localhost:8090/WebTours/nav.pl?page=menu&in=flights,258,0,0
1622924483157,451,ClickLogin-84,200,Ok,jp@gc - OrderTicket 1-6,text,true,,1729,651,6,6,http://localhost:8090/WebTours/nav.pl?page=menu&in=home,451,0,0
1622924483157,451,FindFlight-91,200,Ok,jp@gc - OrderTicket 1-5,text,true,,4435,669,6,6,http://localhost:8090/WebTours/reservations.pl?page=welcome,451,0,0
1622924483157,919,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-1,,true,,6899,2002,6,6,null,0,1,0
1622924483157,919,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-4,,true,,6899,2002,6,6,null,0,1,0
1622924483157,919,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-2,,true,,6899,2002,6,6,null,0,1,0
1622924483157,451,FindFlight-89,200,Ok,jp@gc - OrderTicket 1-4,text,true,,735,665,6,6,http://localhost:8090/WebTours/welcome.pl?page=search,451,0,0
1622924483157,919,FindFlight,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - OrderTicket 1-3,,true,,6899,2002,6,6,null,0,1,0
